code,browser,b&w,apple,andr,twit,wind,gmail,name,annotations
270c,images/270c_browser.png,images/270c_bw.png,images/270c_apple.png,images/270c_andr.png,images/270c_twit.png,images/270c_wind.png,images/270c_gmail.png,victory hand,body;hand;person;v;victory
1f596,images/1f596_browser.png,images/1f596_bw.png,missing,missing,images/1f596_twit.png,missing,missing,raised hand with part between middle and ring fingers,body;finger;hand;person;spock;vulcan
1f918,images/1f918_browser.png,images/1f918_bw.png,missing,missing,missing,missing,missing,sign of the horns,body;finger;hand;horns;person;rock-on
1f590,images/1f590_browser.png,images/1f590_bw.png,missing,missing,images/1f590_twit.png,missing,missing,raised hand with fingers splayed,body;finger;hand;person;splayed
270a,images/270a_browser.png,images/270a_bw.png,images/270a_apple.png,images/270a_andr.png,images/270a_twit.png,images/270a_wind.png,images/270a_gmail.png,raised fist,body;clenched;fist;hand;person;punch
270b,images/270b_browser.png,images/270b_bw.png,images/270b_apple.png,images/270b_andr.png,images/270b_twit.png,images/270b_wind.png,images/270b_gmail.png,raised hand,body;hand;person
1f44a,images/1f44a_browser.png,images/1f44a_bw.png,images/1f44a_apple.png,images/1f44a_andr.png,images/1f44a_twit.png,images/1f44a_wind.png,images/1f44a_gmail.png,fisted hand sign,body;clenched;fist;hand;person;punch
1f44c,images/1f44c_browser.png,images/1f44c_bw.png,images/1f44c_apple.png,images/1f44c_andr.png,images/1f44c_twit.png,images/1f44c_wind.png,missing,ok hand sign,body;hand;ok;person
1f44d,images/1f44d_browser.png,images/1f44d_bw.png,images/1f44d_apple.png,images/1f44d_andr.png,images/1f44d_twit.png,images/1f44d_wind.png,images/1f44d_gmail.png,thumbs up sign,+1;body;hand;person;thumb;thumbs up;up
1f44e,images/1f44e_browser.png,images/1f44e_bw.png,images/1f44e_apple.png,images/1f44e_andr.png,images/1f44e_twit.png,images/1f44e_wind.png,missing,thumbs down sign,-1;body;down;hand;person;thumb;thumbs down
1f44b,images/1f44b_browser.png,images/1f44b_bw.png,images/1f44b_apple.png,images/1f44b_andr.png,images/1f44b_twit.png,images/1f44b_wind.png,missing,waving hand sign,body;hand;person;wave;waving
1f44f,images/1f44f_browser.png,images/1f44f_bw.png,images/1f44f_apple.png,images/1f44f_andr.png,images/1f44f_twit.png,images/1f44f_wind.png,missing,clapping hands sign,body;clap;hand;person
1f450,images/1f450_browser.png,images/1f450_bw.png,images/1f450_apple.png,images/1f450_andr.png,images/1f450_twit.png,images/1f450_wind.png,missing,open hands sign,body;hand;open;person
270d,images/270d_browser.png,images/270d_bw.png,missing,missing,missing,missing,missing,writing hand,body;education;hand;person;write
1f485,images/1f485_browser.png,images/1f485_bw.png,images/1f485_apple.png,images/1f485_andr.png,images/1f485_twit.png,images/1f485_wind.png,missing,nail polish,body;care;cosmetics;manicure;nail;person;polish
1f442,images/1f442_browser.png,images/1f442_bw.png,images/1f442_apple.png,images/1f442_andr.png,images/1f442_twit.png,images/1f442_wind.png,images/1f442_gmail.png,ear,body;ear;person
1f443,images/1f443_browser.png,images/1f443_bw.png,images/1f443_apple.png,images/1f443_andr.png,images/1f443_twit.png,images/1f443_wind.png,missing,nose,body;nose;person
1f463,images/1f463_browser.png,images/1f463_bw.png,images/1f463_apple.png,images/1f463_andr.png,images/1f463_twit.png,images/1f463_wind.png,images/1f463_gmail.png,footprints,body;clothing;footprint;person;print
1f440,images/1f440_browser.png,images/1f440_bw.png,images/1f440_apple.png,images/1f440_andr.png,images/1f440_twit.png,images/1f440_wind.png,images/1f440_gmail.png,eyes,body;eye;face;person
1f441,images/1f441_browser.png,images/1f441_bw.png,missing,missing,missing,missing,missing,eye,body;eye;person
1f445,images/1f445_browser.png,images/1f445_bw.png,images/1f445_apple.png,images/1f445_andr.png,images/1f445_twit.png,images/1f445_wind.png,missing,tongue,body;person;tongue
1f444,images/1f444_browser.png,images/1f444_bw.png,images/1f444_apple.png,images/1f444_andr.png,images/1f444_twit.png,images/1f444_wind.png,missing,mouth,body;lips;mouth;person
1f48b,images/1f48b_browser.png,images/1f48b_bw.png,images/1f48b_apple.png,images/1f48b_andr.png,images/1f48b_twit.png,images/1f48b_wind.png,images/1f48b_gmail.png,kiss mark,emotion;heart;kiss;lips;mark;person;romance
1f498,images/1f498_browser.png,images/1f498_bw.png,images/1f498_apple.png,images/1f498_andr.png,images/1f498_twit.png,images/1f498_wind.png,missing,heart with arrow,arrow;cupid;emotion;heart;person;romance
2764,images/2764_browser.png,images/2764_bw.png,images/2764_apple.png,images/2764_andr.png,images/2764_twit.png,images/2764_wind.png,images/2764_gmail.png,heavy black heart,emotion;heart;person
1f493,images/1f493_browser.png,images/1f493_bw.png,images/1f493_apple.png,images/1f493_andr.png,images/1f493_twit.png,images/1f493_wind.png,images/1f493_gmail.png,beating heart,beating;emotion;heart;heartbeat;person;pulsating
1f494,images/1f494_browser.png,images/1f494_bw.png,images/1f494_apple.png,images/1f494_andr.png,images/1f494_twit.png,images/1f494_wind.png,images/1f494_gmail.png,broken heart,break;broken;emotion;heart;person
1f495,images/1f495_browser.png,images/1f495_bw.png,images/1f495_apple.png,images/1f495_andr.png,images/1f495_twit.png,images/1f495_wind.png,images/1f495_gmail.png,two hearts,emotion;heart;love;person
1f496,images/1f496_browser.png,images/1f496_bw.png,images/1f496_apple.png,images/1f496_andr.png,images/1f496_twit.png,images/1f496_wind.png,missing,sparkling heart,emotion;excited;heart;person;sparkle
1f497,images/1f497_browser.png,images/1f497_bw.png,images/1f497_apple.png,images/1f497_andr.png,images/1f497_twit.png,images/1f497_wind.png,missing,growing heart,emotion;excited;growing;heart;heartpulse;nervous;person
1f499,images/1f499_browser.png,images/1f499_bw.png,images/1f499_apple.png,images/1f499_andr.png,images/1f499_twit.png,images/1f499_wind.png,missing,blue heart,blue;emotion;heart;person
1f49a,images/1f49a_browser.png,images/1f49a_bw.png,images/1f49a_apple.png,images/1f49a_andr.png,images/1f49a_twit.png,images/1f49a_wind.png,missing,green heart,emotion;green;heart;person
1f49b,images/1f49b_browser.png,images/1f49b_bw.png,images/1f49b_apple.png,images/1f49b_andr.png,images/1f49b_twit.png,images/1f49b_wind.png,missing,yellow heart,emotion;heart;person;yellow
1f49c,images/1f49c_browser.png,images/1f49c_bw.png,images/1f49c_apple.png,images/1f49c_andr.png,images/1f49c_twit.png,images/1f49c_wind.png,missing,purple heart,emotion;heart;person;purple
1f49d,images/1f49d_browser.png,images/1f49d_bw.png,images/1f49d_apple.png,images/1f49d_andr.png,images/1f49d_twit.png,images/1f49d_wind.png,missing,heart with ribbon,emotion;heart;object;person;ribbon;valentine
1f49e,images/1f49e_browser.png,images/1f49e_bw.png,images/1f49e_apple.png,images/1f49e_andr.png,images/1f49e_twit.png,images/1f49e_wind.png,missing,revolving hearts,emotion;heart;person;revolving
1f49f,images/1f49f_browser.png,images/1f49f_bw.png,images/1f49f_apple.png,images/1f49f_andr.png,images/1f49f_twit.png,images/1f49f_wind.png,missing,heart decoration,emotion;heart;person;symbol
2763,images/2763_browser.png,images/2763_bw.png,missing,missing,missing,missing,missing,heavy heart exclamation mark ornament,emotion;exclamation;heart;mark;punctuation;symbol
1f48c,images/1f48c_browser.png,images/1f48c_bw.png,images/1f48c_apple.png,images/1f48c_andr.png,images/1f48c_twit.png,images/1f48c_wind.png,images/1f48c_gmail.png,love letter,emotion;heart;letter;love;mail;person;romance
1f4a4,images/1f4a4_browser.png,images/1f4a4_bw.png,images/1f4a4_apple.png,images/1f4a4_andr.png,images/1f4a4_twit.png,images/1f4a4_wind.png,images/1f4a4_gmail.png,sleeping symbol,comic;emotion;person;sleep;symbol;word;zzz
1f4a2,images/1f4a2_browser.png,images/1f4a2_bw.png,images/1f4a2_apple.png,images/1f4a2_andr.png,images/1f4a2_twit.png,images/1f4a2_wind.png,images/1f4a2_gmail.png,anger symbol,angry;comic;emotion;mad;person;symbol
1f4a3,images/1f4a3_browser.png,images/1f4a3_bw.png,images/1f4a3_apple.png,images/1f4a3_andr.png,images/1f4a3_twit.png,images/1f4a3_wind.png,images/1f4a3_gmail.png,bomb,bomb;comic;object
1f4a5,images/1f4a5_browser.png,images/1f4a5_bw.png,images/1f4a5_apple.png,images/1f4a5_andr.png,images/1f4a5_twit.png,images/1f4a5_wind.png,images/1f4a5_gmail.png,collision symbol,boom;collision;comic;emotion;person
1f4a6,images/1f4a6_browser.png,images/1f4a6_bw.png,images/1f4a6_apple.png,images/1f4a6_andr.png,images/1f4a6_twit.png,images/1f4a6_wind.png,images/1f4a6_gmail.png,splashing sweat symbol,comic;emotion;object;person;splashing;sweat
1f4a8,images/1f4a8_browser.png,images/1f4a8_bw.png,images/1f4a8_apple.png,images/1f4a8_andr.png,images/1f4a8_twit.png,images/1f4a8_wind.png,images/1f4a8_gmail.png,dash symbol,comic;dash;emotion;object;person;running
1f4ab,images/1f4ab_browser.png,images/1f4ab_bw.png,images/1f4ab_apple.png,images/1f4ab_andr.png,images/1f4ab_twit.png,images/1f4ab_wind.png,missing,dizzy symbol,comic;dizzy;emotion;person;star
1f4ac,images/1f4ac_browser.png,images/1f4ac_bw.png,images/1f4ac_apple.png,images/1f4ac_andr.png,images/1f4ac_twit.png,images/1f4ac_wind.png,missing,speech balloon,balloon;bubble;comic;dialog;emotion;object;person;speech
1f5e8,images/1f5e8_browser.png,images/1f5e8_bw.png,missing,missing,missing,missing,missing,left speech bubble,dialog;other;speech
1f5ef,images/1f5ef_browser.png,images/1f5ef_bw.png,missing,missing,missing,missing,missing,right anger bubble,angry;balloon;bubble;emotion;mad;symbol
1f4ad,images/1f4ad_browser.png,images/1f4ad_bw.png,images/1f4ad_apple.png,images/1f4ad_andr.png,images/1f4ad_twit.png,missing,missing,thought balloon,balloon;bubble;comic;emotion;object;person;thought
1f573,images/1f573_browser.png,images/1f573_bw.png,missing,missing,missing,missing,missing,hole,hole;symbol
1f453,images/1f453_browser.png,images/1f453_bw.png,images/1f453_apple.png,images/1f453_andr.png,images/1f453_twit.png,images/1f453_wind.png,images/1f453_gmail.png,eyeglasses,clothing;eye;eyeglasses;eyewear;glasses;object;person
1f576,images/1f576_browser.png,images/1f576_bw.png,missing,missing,missing,missing,missing,dark sunglasses,dark;eye;eyewear;glasses;object;sunglasses
1f454,images/1f454_browser.png,images/1f454_bw.png,images/1f454_apple.png,images/1f454_andr.png,images/1f454_twit.png,images/1f454_wind.png,missing,necktie,clothing;necktie;object;person
1f455,images/1f455_browser.png,images/1f455_bw.png,images/1f455_apple.png,images/1f455_andr.png,images/1f455_twit.png,images/1f455_wind.png,images/1f455_gmail.png,t-shirt,clothing;object;person;shirt;tshirt
1f456,images/1f456_browser.png,images/1f456_bw.png,images/1f456_apple.png,images/1f456_andr.png,images/1f456_twit.png,images/1f456_wind.png,images/1f456_gmail.png,jeans,clothing;jeans;object;pants;person;trousers
1f457,images/1f457_browser.png,images/1f457_bw.png,images/1f457_apple.png,images/1f457_andr.png,images/1f457_twit.png,images/1f457_wind.png,missing,dress,clothing;dress;object;person
1f458,images/1f458_browser.png,images/1f458_bw.png,images/1f458_apple.png,images/1f458_andr.png,images/1f458_twit.png,images/1f458_wind.png,missing,kimono,clothing;kimono;object;person
1f459,images/1f459_browser.png,images/1f459_bw.png,images/1f459_apple.png,images/1f459_andr.png,images/1f459_twit.png,images/1f459_wind.png,missing,bikini,bikini;clothing;object;person;swim
1f45a,images/1f45a_browser.png,images/1f45a_bw.png,images/1f45a_apple.png,images/1f45a_andr.png,images/1f45a_twit.png,images/1f45a_wind.png,missing,womans clothes,clothing;object;person;woman
1f45b,images/1f45b_browser.png,images/1f45b_bw.png,images/1f45b_apple.png,images/1f45b_andr.png,images/1f45b_twit.png,images/1f45b_wind.png,images/1f45b_gmail.png,purse,clothing;coin;object;person;purse
1f45c,images/1f45c_browser.png,images/1f45c_bw.png,images/1f45c_apple.png,images/1f45c_andr.png,images/1f45c_twit.png,images/1f45c_wind.png,images/1f45c_gmail.png,handbag,bag;clothing;handbag;object;person
1f45d,images/1f45d_browser.png,images/1f45d_bw.png,images/1f45d_apple.png,images/1f45d_andr.png,images/1f45d_twit.png,images/1f45d_wind.png,images/1f45d_gmail.png,pouch,bag;clothing;object;person;pouch
1f6cd,images/1f6cd_browser.png,images/1f6cd_bw.png,missing,missing,missing,missing,missing,shopping bags,bag;hotel;object;shopping
1f392,images/1f392_browser.png,images/1f392_bw.png,images/1f392_apple.png,images/1f392_andr.png,images/1f392_twit.png,images/1f392_wind.png,missing,school satchel,activity;bag;education;object;satchel;school
1f45e,images/1f45e_browser.png,images/1f45e_bw.png,images/1f45e_apple.png,images/1f45e_andr.png,images/1f45e_twit.png,images/1f45e_wind.png,missing,mans shoe,clothing;man;object;person;shoe
1f45f,images/1f45f_browser.png,images/1f45f_bw.png,images/1f45f_apple.png,images/1f45f_andr.png,images/1f45f_twit.png,images/1f45f_wind.png,images/1f45f_gmail.png,athletic shoe,athletic;clothing;object;person;shoe;sneaker
1f460,images/1f460_browser.png,images/1f460_bw.png,images/1f460_apple.png,images/1f460_andr.png,images/1f460_twit.png,images/1f460_wind.png,images/1f460_gmail.png,high-heeled shoe,clothing;heel;object;person;shoe;woman
1f461,images/1f461_browser.png,images/1f461_bw.png,images/1f461_apple.png,images/1f461_andr.png,images/1f461_twit.png,images/1f461_wind.png,missing,womans sandal,clothing;object;person;sandal;shoe;woman
1f462,images/1f462_browser.png,images/1f462_bw.png,images/1f462_apple.png,images/1f462_andr.png,images/1f462_twit.png,images/1f462_wind.png,missing,womans boots,boot;clothing;object;person;shoe;woman
1f451,images/1f451_browser.png,images/1f451_bw.png,images/1f451_apple.png,images/1f451_andr.png,images/1f451_twit.png,images/1f451_wind.png,images/1f451_gmail.png,crown,clothing;crown;king;object;person;queen
1f452,images/1f452_browser.png,images/1f452_bw.png,images/1f452_apple.png,images/1f452_andr.png,images/1f452_twit.png,images/1f452_wind.png,missing,womans hat,clothing;hat;object;person;woman
1f3a9,images/1f3a9_browser.png,images/1f3a9_bw.png,images/1f3a9_apple.png,images/1f3a9_andr.png,images/1f3a9_twit.png,images/1f3a9_wind.png,images/1f3a9_gmail.png,top hat,activity;clothing;entertainment;hat;object;person;top;tophat
1f393,images/1f393_browser.png,images/1f393_bw.png,images/1f393_apple.png,images/1f393_andr.png,images/1f393_twit.png,images/1f393_wind.png,missing,graduation cap,activity;cap;celebration;clothing;education;graduation;hat;object
1f4ff,images/1f4ff_browser.png,images/1f4ff_bw.png,missing,missing,missing,missing,missing,prayer beads,beads;clothing;necklace;object;person;prayer;religion
1f484,images/1f484_browser.png,images/1f484_bw.png,images/1f484_apple.png,images/1f484_andr.png,images/1f484_twit.png,images/1f484_wind.png,images/1f484_gmail.png,lipstick,cosmetics;lipstick;makeup;object;person
1f48d,images/1f48d_browser.png,images/1f48d_bw.png,images/1f48d_apple.png,images/1f48d_andr.png,images/1f48d_twit.png,images/1f48d_wind.png,images/1f48d_gmail.png,ring,diamond;emotion;object;person;ring;romance
1f48e,images/1f48e_browser.png,images/1f48e_bw.png,images/1f48e_apple.png,images/1f48e_andr.png,images/1f48e_twit.png,images/1f48e_wind.png,missing,gem stone,diamond;emotion;gem;jewel;object;person;romance
1f435,images/1f435_browser.png,images/1f435_bw.png,images/1f435_apple.png,images/1f435_andr.png,images/1f435_twit.png,images/1f435_wind.png,missing,monkey face,animal;face;monkey;nature
1f412,images/1f412_browser.png,images/1f412_bw.png,images/1f412_apple.png,images/1f412_andr.png,images/1f412_twit.png,images/1f412_wind.png,missing,monkey,animal;monkey;nature
1f436,images/1f436_browser.png,images/1f436_bw.png,images/1f436_apple.png,images/1f436_andr.png,images/1f436_twit.png,images/1f436_wind.png,images/1f436_gmail.png,dog face,animal;dog;face;nature;pet
1f415,images/1f415_browser.png,images/1f415_bw.png,images/1f415_apple.png,images/1f415_andr.png,images/1f415_twit.png,missing,missing,dog,animal;dog;nature;pet
1f429,images/1f429_browser.png,images/1f429_bw.png,images/1f429_apple.png,images/1f429_andr.png,images/1f429_twit.png,images/1f429_wind.png,missing,poodle,animal;dog;nature;poodle
1f43a,images/1f43a_browser.png,images/1f43a_bw.png,images/1f43a_apple.png,images/1f43a_andr.png,images/1f43a_twit.png,images/1f43a_wind.png,missing,wolf face,animal;face;nature;wolf
1f431,images/1f431_browser.png,images/1f431_bw.png,images/1f431_apple.png,images/1f431_andr.png,images/1f431_twit.png,images/1f431_wind.png,images/1f431_gmail.png,cat face,animal;cat;face;nature;pet
